
     0.0000      0.0000
    -0.0000     -0.0000
     0.0000      0.0000
     0.0000      0.0000
    -0.0000     -0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000     -0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
    -0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
    -0.0000     -0.0000
     0.0000      0.0000
     0.0000      0.0000
    -0.0000     -0.0000
     0.0000      0.0000
    -0.0000      0.0000
    -0.0000      0.0000
     0.0000     -0.0000
     0.0000      0.0000
    -0.0000      0.0000
    -0.0000      0.0000
    -0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
    -0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000     -0.0000
    -0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000     -0.0000
     0.0000      0.0000
     0.0000     -0.0000
     0.0000      0.0000
     0.0000     -0.0000
     0.0000      0.0000
     0.0000      0.0000


    -1.0000     -0.0000
    -0.9916     -0.1534
    -0.9720     -0.2346
    -0.9537     -0.3086
    -0.9257     -0.3826
    -0.8938     -0.4530
    -0.8555     -0.5228
    -0.8144     -0.5891
    -0.7612     -0.6493
    -0.7111     -0.7111
    -0.6493     -0.7612
    -0.5891     -0.8144
    -0.5228     -0.8555
    -0.4530     -0.8938
    -0.3826     -0.9257
    -0.3086     -0.9537
    -0.2346     -0.9719
    -0.1534     -0.9916
    -0.0800     -0.9949
    -0.0000     -1.0000
     0.0800     -0.9949
     0.1534     -0.9916
     0.2346     -0.9719
     0.3064     -0.9472
     0.3803     -0.9203
     0.4503     -0.8887
     0.5151     -0.8507
     0.5821     -0.8086
     0.6417     -0.7630
     0.6972     -0.7108
     0.7373     -0.6658
     0.7812     -0.6127
     0.8192     -0.5676
     0.8468     -0.5160
     0.8743     -0.4745
     0.8878     -0.4316
     0.9127     -0.4038
     0.9147     -0.3922
     0.9259     -0.3677
     0.9369     -0.3460
     0.9400     -0.3292
     0.9509     -0.3098
     0.9504     -0.2960
     0.9538     -0.2684
     0.9596     -0.2479
     0.9635     -0.2324
     0.9749     -0.1992


    -2.0000      0.0000
    -1.9810     -0.3168
    -1.9439     -0.4660
    -1.9064     -0.6168
    -1.8503     -0.7676
    -1.7836     -0.9066
    -1.7102     -1.0479
    -1.6177     -1.1775
    -1.5245     -1.2992
    -1.4203     -1.4203
    -1.2992     -1.5245
    -1.1775     -1.6177
    -1.0479     -1.7102
    -0.9066     -1.7836
    -0.7676     -1.8503
    -0.6168     -1.9064
    -0.4660     -1.9439
    -0.3168     -1.9810
    -0.1587     -1.9989
    -0.0000     -2.0000
     0.1587     -1.9989
     0.3168     -1.9810
     0.4660     -1.9439
     0.6169     -1.9069
     0.7643     -1.8423
     0.9027     -1.7758
     1.0412     -1.7025
     1.1609     -1.6196
     1.2829     -1.5253
     1.3956     -1.4251
     1.4961     -1.3232
     1.5718     -1.2065
     1.6446     -1.1066
     1.7013     -1.0031
     1.7578     -0.9149
     1.7944     -0.8219
     1.8137     -0.7617
     1.8229     -0.7121
     1.8338     -0.6768
     1.8439     -0.6329
