
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000     -0.0000
     0.0000     -0.0000
     0.0000     -0.0000
     0.0000      0.0000
     0.0000      0.0000


     0.9871      0.1181
     0.9876      0.0875
     0.9905      0.0532
     0.9973      0.0235
     0.9973     -0.0000
     0.9973     -0.0235
     0.9905     -0.0532
     0.9876     -0.0875
     0.9789     -0.1180


     1.8691      0.1893
     1.8767      0.1293
     1.8652      0.0788
     1.8653      0.0385
     1.8725     -0.0000
     1.8653     -0.0385
     1.8652     -0.0788
     1.8767     -0.1293
     1.8690     -0.1893


     2.6580      0.0344
     2.6591      0.0076
     2.6554     -0.0076
     2.6560     -0.0030
     2.6560      0.0000
     2.6560      0.0029
     2.6554      0.0076
     2.6591     -0.0076
     2.6580     -0.0344


     3.5912     -0.2835
     3.6004     -0.2349
     3.6202     -0.1585
     3.6200     -0.0790
     3.6400      0.0000
     3.6200      0.0894
     3.6202      0.1685
     3.6004      0.2349
     3.5912      0.2835


     4.5380     -0.6104
     4.5780     -0.4771
     4.6065     -0.3226
     4.6244     -0.1681
     4.6375      0.0000
     4.6244      0.1672
     4.6065      0.3306
     4.5780      0.4771
     4.5351      0.6104


     5.4845     -0.9393
     5.5405     -0.7223
     5.5928     -0.4896
     5.6200     -0.2455
     5.6300      0.0000
     5.6200      0.2474
     5.5928      0.4920
     5.5405      0.7223
     5.4859      0.9393


     6.4209     -1.2534
     6.5099     -0.9723
     6.5802     -0.6543
     6.6214     -0.3238
     6.6295      0.0000
     6.6214      0.3339
     6.5802      0.6558
     6.5099      0.9623
     6.4209      1.2634


     7.3677     -1.5802
     7.4797     -1.2098
     7.5650     -0.8087
     7.6219     -0.4055
     7.6303      0.0000
     7.6152      0.4114
     7.5650      0.8150
     7.4797      1.2098
     7.3677      1.5808


     8.3176     -1.9023
     8.4517     -1.4488
     8.5498     -0.9754
     8.6104     -0.4892
     8.6300      0.0000
     8.6100      0.4890
     8.5498      0.9742
     8.4517      1.4488
     8.3131      1.9013


     9.2704     -2.2271
     9.4196     -1.6873
     9.5377     -1.1294
     9.6104     -0.5672
     9.6376      0.0000
     9.6104      0.5658
     9.5377      1.1294
     9.4196      1.6873
     9.2707      2.2271

