
     0.0000      0.0000
    -0.0000     -0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
    -0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000


     0.9788      0.2057
     0.9658      0.2371
     0.9577      0.2689
     0.9465      0.2889
     0.9436      0.3137
     0.9359      0.3354
     0.9269      0.3586
     0.9161      0.3776
     0.9031      0.4011


     1.8716      0.3402
     1.8695      0.4049
     1.8666      0.4595
     1.8582      0.5040
     1.8583      0.5503
     1.8448      0.6022
     1.8335      0.6467
     1.8301      0.6968
     1.8185      0.7553


     2.7120      0.1757
     2.7385      0.2855
     2.7658      0.3781
     2.7759      0.4684
     2.7841      0.5655
     2.7891      0.6596
     2.7789      0.7651
     2.7688      0.8738
     2.7507      0.9833


     3.6390     -0.1505
     3.6907      0.0157
     3.7302      0.1737
     3.7486      0.3294
     3.7801      0.4938
     3.7900      0.6599
     3.7797      0.8306
     3.7599      1.0041
     3.7284      1.1803


     4.5757     -0.4837
     4.6503     -0.2660
     4.6991     -0.0412
     4.7400      0.1800
     4.7702      0.4163
     4.7800      0.6500
     4.7820      0.8891
     4.7516      1.1357
     4.7030      1.3807


     5.5119     -0.8291
     5.6101     -0.5471
     5.6795     -0.2587
     5.7289      0.0406
     5.7700      0.3405
     5.7799      0.6392
     5.7703      0.9467
     5.7406      1.2674
     5.6900      1.5800


     6.4493     -1.1735
     6.5671     -0.8280
     6.6596     -0.4750
     6.7227     -0.1118
     6.7610      0.2629
     6.7797      0.6297
     6.7703      1.0111
     6.7387      1.3883
     6.6695      1.7760


     7.3934     -1.5179
     7.5299     -1.1066
     7.6313     -0.6913
     7.7097     -0.2616
     7.7600      0.1775
     7.7800      0.6190
     7.7636      1.0704
     7.7179      1.5194
     7.6534      1.9699


     8.3348     -1.8625
     8.4903     -1.3943
     8.6188     -0.9088
     8.7063     -0.4054
     8.7611      0.0990
     8.7800      0.6095
     8.7705      1.1294
     8.7197      1.6514
     8.6401      2.1680


     9.2703     -2.2165
     9.4387     -1.6736
     9.5857     -1.1239
     9.6925     -0.5595
     9.7500      0.0217
     9.7800      0.6002
     9.7717      1.1850
     9.7080      1.7729
     9.6158      2.3569

