
     0.0000      0.0000
     0.0000      0.0000
     0.0000     -0.0000
     0.0000      0.0000
    -0.0000     -0.0000
     0.0000     -0.0000
    -0.0000      0.0000
     0.0000     -0.0000
     0.0000      0.0000
    -0.0000      0.0000
     0.0000     -0.0000


     6.4140     -1.2768
     6.4908     -1.0460
     6.5502     -0.7937
     6.6002     -0.5274
     6.6300     -0.2692
     6.6300      0.0000
     6.6300      0.2692
     6.6002      0.5274
     6.5502      0.7937
     6.4909      1.0460
     6.4140      1.2768

