
     0.0000     -0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000     -0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000     -0.0000
     0.0000     -0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000     -0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000
     0.0000      0.0000


     4.8511     -0.7070
     4.8704     -0.6710
     4.8895     -0.6266
     4.9050     -0.5883
     4.9207     -0.5433
     4.9345     -0.4947
     4.9476     -0.4457
     4.9593     -0.3962
     4.9685     -0.3483
     4.9768     -0.2983
     4.9838     -0.2494
     4.9894     -0.1999
     4.9941     -0.1496
     4.9971     -0.0999
     4.9989     -0.0500
     5.0000      0.0000
     4.9987      0.0600
     4.9966      0.1098
     4.9933      0.1596
     4.9886      0.2099
     4.9827      0.2594
     4.9756      0.3082
     4.9665      0.3578
     4.9564      0.4076
     4.9456      0.4553
     4.9324      0.5037
     4.9183      0.5520
     4.9010      0.5988
     4.8861      0.6368
     4.8694      0.6742
     4.8473      0.7173


     9.5984     -2.2758
     9.6496     -2.1384
     9.7000     -1.9875
     9.7458     -1.8388
     9.7864     -1.6918
     9.8234     -1.5400
     9.8571     -1.3919
     9.8880     -1.2348
     9.9145     -1.0772
     9.9369     -0.9270
     9.9563     -0.7687
     9.9720     -0.6096
     9.9843     -0.4596
     9.9927     -0.2998
     9.9974     -0.1401
     9.9998      0.0100
     9.9970      0.1698
     9.9912      0.3301
     9.9831      0.4795
     9.9696      0.6388
     9.9530      0.7975
     9.9342      0.9480
     9.9099      1.1046
     9.8822      1.2620
     9.8534      1.4110
     9.8176      1.5667
     9.7807      1.7145
     9.7373      1.8676
     9.6934      2.0091
     9.6441      2.1566
     9.5880      2.3060

